date,optionID,optionK,optionName,volumeValue,open,high,low,close,SettlementPrice,volume,open interest,uplimit,downlimit,Delta,Gamma,Vega,Theta,Rho
2016/9/22,10000625,2,50ETF购2016年12月1.957A,"2,974,855.00",0.2472,0.2656,0.2472,0.2511,0.255,"1,156","5,434",0.4673,0.0187,1,0,0,-0.058,0.535
2016/9/22,10000626,2,50ETF沽2016年12月1.957A,"118,283.00",0.0089,0.0089,0.0057,0.0061,0.0061,"1,831","18,806",0.1846,0.0001,-0.067,0.655,0.152,-0.043,-0.042
2016/9/22,10000629,1.95,50ETF购2016年12月1.908A,"4,210,846.00",0.3028,0.3139,0.294,0.2991,0.305,"1,385","12,082",0.5173,0.0687,1,0,0,-0.057,0.521
2016/9/22,10000630,1.95,50ETF沽2016年12月1.908A,"46,590.00",0.0054,0.0054,0.0035,0.0035,0.0035,"1,091","22,574",0.1715,0.0001,-0.041,0.432,0.103,-0.031,-0.026
2016/9/22,10000661,2.3,50ETF购2016年12月2.250A,"2,166,181.00",0.0578,0.0656,0.0563,0.0563,0.0563,"3,559","17,268",0.2746,0.0001,0.453,2.306,0.464,-0.155,0.26
2016/9/22,10000662,2.3,50ETF沽2016年12月2.250A,"2,964,549.00",0.1135,0.1178,0.102,0.108,0.108,"2,726","9,150",0.3451,0.0001,-0.525,1.701,0.466,-0.135,-0.348
2016/9/22,10000667,2.35,50ETF购2016年9月2.35,"281,434.00",0.0017,0.0023,0.0008,0.0009,0.0009,"17,541","87,373",0.2154,0.0001,0.041,1.669,0.025,-0.14,0.002
2016/9/22,10000668,2.35,50ETF沽2016年9月2.35,"11,332,281.00",0.1024,0.1024,0.0844,0.0962,0.0962,"12,207","9,775",0.3336,0.0001,-0.92,2.297,0.043,-0.226,-0.036
2016/9/22,10000669,2.35,50ETF购2016年12月2.299A,"698,945.00",0.0437,0.0483,0.0414,0.0414,0.0414,"1,569","17,124",0.2549,0.0001,0.353,2.055,0.435,-0.147,0.204
2016/9/22,10000670,2.35,50ETF沽2016年12月2.299A,"388,696.00",0.149,0.1506,0.1355,0.1424,0.1423,274,"7,269",0.3804,0.0001,-0.6,1.578,0.452,-0.132,-0.403
2016/9/22,10000671,2.1,50ETF购2017年3月2.055A,"1,975,976.00",0.1878,0.2005,0.1873,0.1902,0.1903,"1,019","6,846",0.4071,0.0001,0.926,1.022,0.223,-0.074,0.955
2016/9/22,10000672,2.15,50ETF购2017年3月2.104A,"397,989.00",0.1584,0.1701,0.1573,0.1575,0.1575,246,"3,194",0.3777,0.0001,0.796,1.587,0.453,-0.098,0.824
2016/9/22,10000673,2.2,50ETF购2017年3月2.153A,"783,688.00",0.1309,0.1399,0.1309,0.1315,0.1315,578,"4,382",0.3529,0.0001,0.683,1.728,0.569,-0.114,0.708
2016/9/22,10000674,2.25,50ETF购2017年3月2.202A,"1,160,417.00",0.1132,0.1193,0.11,0.11,0.11,"1,024","7,126",0.3299,0.0001,0.586,1.716,0.623,-0.123,0.61
2016/9/22,10000675,2.3,50ETF购2017年3月2.250A,"650,329.00",0.0901,0.0989,0.0897,0.0905,0.0905,696,"10,386",0.3063,0.0001,0.502,1.659,0.638,-0.126,0.524
2016/9/22,10000676,2.1,50ETF沽2017年3月2.055A,"612,420.00",0.0565,0.0576,0.0518,0.0526,0.0526,"1,130","13,301",0.2541,0.0001,-0.252,0.983,0.51,-0.085,-0.312
2016/9/22,10000677,2.15,50ETF沽2017年3月2.104A,"767,390.00",0.074,0.0776,0.0703,0.0718,0.0716,"1,033","9,175",0.2846,0.0001,-0.31,1.062,0.564,-0.094,-0.387
2016/9/22,10000678,2.2,50ETF沽2017年3月2.153A,"609,930.00",0.1003,0.1007,0.0934,0.0943,0.0943,628,"11,538",0.3185,0.0001,-0.368,1.104,0.603,-0.101,-0.465
2016/9/22,10000679,2.25,50ETF沽2017年3月2.202A,"437,376.00",0.1273,0.1273,0.119,0.1204,0.1204,359,"7,957",0.3555,0.0001,-0.426,1.118,0.627,-0.105,-0.544
2016/9/22,10000680,2.3,50ETF沽2017年3月2.250A,"955,239.00",0.158,0.158,0.1465,0.1506,0.1507,629,"4,313",0.3858,0.0001,-0.48,1.099,0.637,-0.108,-0.62
2016/9/22,10000681,2.35,50ETF购2017年3月2.299A,"610,110.00",0.0761,0.081,0.0736,0.0742,0.0742,793,"5,358",0.2857,0.0001,0.428,1.559,0.627,-0.124,0.448
2016/9/22,10000682,2.35,50ETF沽2017年3月2.299A,"455,992.00",0.1911,0.1911,0.1811,0.1834,0.1834,247,"4,076",0.4197,0.0001,-0.531,1.064,0.636,-0.108,-0.694
2016/9/22,10000687,2.4,50ETF购2016年9月2.40,"36,820.00",0.0006,0.0011,0.0005,0.0005,0.0005,"4,735","49,282",0.2094,0.0001,0.018,0.668,0.013,-0.088,0.001
2016/9/22,10000688,2.45,50ETF购2016年9月2.45,"25,999.00",0.0007,0.0007,0.0004,0.0004,0.0004,"4,824","69,115",0.2041,0.0001,0.014,0.427,0.01,-0.091,0.001
2016/9/22,10000689,2.4,50ETF沽2016年9月2.40,"4,285,231.00",0.1473,0.1508,0.1338,0.1458,0.1458,"3,013","5,510",0.3823,0.0001,-0.945,1.291,0.032,-0.221,-0.038
2016/9/22,10000690,2.45,50ETF沽2016年9月2.45,"8,596,699.00",0.2031,0.2031,0.1831,0.196,0.1955,"4,476","8,519",0.4318,0.0001,-0.961,0.812,0.025,-0.196,-0.039
2016/9/22,10000691,2.4,50ETF购2016年12月2.348A,"339,840.00",0.0317,0.035,0.0299,0.03,0.03,"1,035","11,022",0.2385,0.0001,0.271,1.759,0.388,-0.133,0.156
2016/9/22,10000692,2.45,50ETF购2016年12月2.397A,"693,263.00",0.0228,0.0255,0.0213,0.0214,0.0214,"2,947","25,503",0.2254,0.0001,0.204,1.457,0.332,-0.115,0.118
2016/9/22,10000693,2.4,50ETF沽2016年12月2.348A,"1,413,129.00",0.185,0.1893,0.1728,0.1815,0.181,785,"4,258",0.4196,0.0001,-0.662,1.412,0.428,-0.127,-0.451
2016/9/22,10000694,2.45,50ETF沽2016年12月2.397A,"2,651,285.00",0.2259,0.2317,0.2134,0.2219,0.222,"1,199","6,829",0.4603,0.0117,-0.712,1.249,0.399,-0.119,-0.492
2016/9/22,10000695,2.4,50ETF购2017年3月2.348A,"307,209.00",0.0619,0.0665,0.0599,0.0599,0.0599,486,"6,067",0.2676,0.0001,0.361,1.443,0.599,-0.119,0.379
2016/9/22,10000696,2.45,50ETF购2017年3月2.397A,"548,900.00",0.0499,0.0539,0.0485,0.0489,0.0489,"1,058","11,886",0.2512,0.0001,0.304,1.302,0.559,-0.112,0.32
2016/9/22,10000697,2.4,50ETF沽2017年3月2.348A,"259,780.00",0.2225,0.2227,0.2153,0.2189,0.2187,118,"1,668",0.4557,0.0071,-0.576,1.014,0.626,-0.106,-0.763
2016/9/22,10000698,2.45,50ETF沽2017年3月2.397A,"958,256.00",0.2676,0.2676,0.2511,0.2568,0.2568,371,"4,376",0.495,0.0464,-0.616,0.954,0.611,-0.104,-0.828
2016/9/22,10000699,2.2,50ETF购2016年10月2.20,"9,436,940.00",0.0666,0.077,0.0647,0.0654,0.0654,"13,481","14,142",0.2854,0.0001,0.858,3.842,0.156,-0.124,0.177
2016/9/22,10000700,2.25,50ETF购2016年10月2.25,"9,877,015.00",0.038,0.0455,0.036,0.0367,0.0367,"24,452","37,121",0.2585,0.0001,0.565,5.095,0.273,-0.197,0.117
2016/9/22,10000701,2.3,50ETF购2016年10月2.30,"3,218,555.00",0.0198,0.025,0.0185,0.0188,0.0188,"14,944","45,735",0.237,0.0001,0.336,4.21,0.253,-0.189,0.07
2016/9/22,10000702,2.35,50ETF购2016年10月2.35,"715,137.00",0.012,0.0134,0.0094,0.0095,0.0095,"6,222","26,690",0.2235,0.0001,0.187,2.817,0.186,-0.148,0.039
2016/9/22,10000703,2.4,50ETF购2016年10月2.40,"374,948.00",0.0062,0.0074,0.0051,0.0051,0.0051,"5,951","33,654",0.2141,0.0001,0.104,1.724,0.125,-0.107,0.022
2016/9/22,10000704,2.2,50ETF沽2016年10月2.20,"1,423,885.00",0.018,0.0189,0.0123,0.0144,0.0144,"9,540","26,753",0.2369,0.0001,-0.25,3.355,0.22,-0.142,-0.055
2016/9/22,10000705,2.25,50ETF沽2016年10月2.25,"5,304,420.00",0.04,0.041,0.0301,0.0345,0.0345,"15,273","27,851",0.2693,0.0001,-0.447,3.951,0.274,-0.179,-0.098
2016/9/22,10000706,2.3,50ETF沽2016年10月2.30,"4,235,636.00",0.0757,0.0757,0.0596,0.0671,0.067,"6,374","14,348",0.3033,0.0001,-0.624,3.384,0.263,-0.182,-0.139
2016/9/22,10000707,2.35,50ETF沽2016年10月2.35,"2,156,267.00",0.1156,0.1156,0.0981,0.1078,0.1078,"2,036","6,606",0.3446,0.0001,-0.742,2.525,0.224,-0.166,-0.168
2016/9/22,10000708,2.4,50ETF沽2016年10月2.40,"3,898,913.00",0.161,0.161,0.1416,0.153,0.1525,"2,593","6,009",0.39,0.0001,-0.816,1.846,0.185,-0.145,-0.188
2016/9/22,10000709,2.15,50ETF购2016年10月2.15,"6,545,355.00",0.104,0.1189,0.1031,0.1061,0.1062,"5,937","10,563",0.3223,0.0001,1,0,0,-0.063,0.202
2016/9/22,10000710,2.15,50ETF沽2016年10月2.15,"343,820.00",0.0072,0.0072,0.0041,0.005,0.005,"6,425","26,719",0.2137,0.0001,-0.109,1.99,0.13,-0.086,-0.024
2016/9/21,10000555,1.85,50ETF购2016年9月1.85,"2,532,566.00",0.3875,0.3952,0.3862,0.3917,0.393,647,"1,658",0.6129,0.1651,1,0,0,-0.054,0.036
2016/9/21,10000556,1.9,50ETF购2016年9月1.90,"2,352,460.00",0.3374,0.3447,0.3369,0.342,0.343,688,"2,623",0.5629,0.1151,1,0,0,-0.056,0.037
2016/9/21,10000557,1.95,50ETF购2016年9月1.95,"2,629,065.00",0.2878,0.2949,0.2867,0.2922,0.293,903,"1,962",0.5129,0.0651,1,0,0,-0.057,0.038
2016/9/21,10000558,2,50ETF购2016年9月2.00,"3,318,010.00",0.2378,0.2452,0.2364,0.2425,0.243,"1,373","3,440",0.4629,0.0151,1,0,0,-0.058,0.039
2016/9/21,10000559,2.05,50ETF购2016年9月2.05,"1,764,200.00",0.1894,0.1952,0.1867,0.1923,0.193,920,"3,933",0.4129,0.0001,1,0,0,-0.06,0.04
2016/9/21,10000560,1.85,50ETF沽2016年9月1.85,165,0.0003,0.0003,0.0001,0.0002,0.0002,92,"9,371",0.1463,0.0001,-0.003,0.053,0.003,-0.034,0
2016/9/21,10000561,1.9,50ETF沽2016年9月1.90,32,0.0002,0.0002,0.0001,0.0001,0.0002,21,"9,925",0.1563,0.0001,-0.003,0.07,0.003,-0.034,0
2016/9/21,10000562,1.95,50ETF沽2016年9月1.95,251,0.0003,0.0003,0.0002,0.0002,0.0003,125,"11,488",0.1664,0.0001,-0.007,0.145,0.006,-0.062,0
2016/9/21,10000563,2,50ETF沽2016年9月2.00,687,0.0003,0.0004,0.0003,0.0004,0.0003,227,"12,067",0.1766,0.0001,-0.009,0.213,0.007,-0.065,0
2016/9/21,10000564,2.05,50ETF沽2016年9月2.05,"2,556.00",0.0006,0.0006,0.0005,0.0006,0.0005,457,"12,089",0.1867,0.0001,-0.015,0.409,0.012,-0.094,-0.001
2016/9/21,10000569,1.8,50ETF购2016年9月1.80,"6,765,983.00",0.4316,0.4446,0.4316,0.4422,0.443,"1,534","3,621",0.6629,0.2151,1,0,0,-0.053,0.035
2016/9/21,10000570,1.8,50ETF沽2016年9月1.80,328,0.0003,0.0003,0.0001,0.0002,0.0002,238,"24,798",0.1363,0.0001,-0.002,0.041,0.002,-0.033,0
2016/9/21,10000571,2.1,50ETF购2016年9月2.10,"2,966,737.00",0.1383,0.146,0.1369,0.1431,0.1431,"2,101","7,507",0.3629,0.0001,1,0,0,-0.061,0.041
2016/9/21,10000572,2.1,50ETF沽2016年9月2.10,"7,483.00",0.0007,0.0008,0.0006,0.0008,0.0008,"1,064","25,539",0.1968,0.0001,-0.027,0.8,0.02,-0.124,-0.001
2016/9/21,10000573,2.15,50ETF购2016年9月2.15,"6,337,010.00",0.0878,0.0961,0.0878,0.094,0.094,"6,879","13,406",0.3134,0.0001,1,0,0,-0.063,0.042
2016/9/21,10000574,2.15,50ETF沽2016年9月2.15,"73,235.00",0.0012,0.0015,0.0009,0.0011,0.0011,"5,882","36,768",0.2073,0.0001,-0.046,1.675,0.03,-0.14,-0.002
2016/9/21,10000591,2.2,50ETF购2016年9月2.20,"9,066,355.00",0.0426,0.0494,0.0413,0.0472,0.0472,"19,835","30,888",0.2669,0.0001,0.859,5.336,0.07,-0.295,0.037
2016/9/21,10000592,2.2,50ETF沽2016年9月2.20,"623,882.00",0.0043,0.0048,0.003,0.0046,0.0046,"15,162","56,672",0.2204,0.0001,-0.176,5.327,0.081,-0.31,-0.008
2016/9/21,10000595,2.25,50ETF购2016年9月2.25,"2,980,351.00",0.0115,0.0146,0.0103,0.014,0.014,"23,078","70,529",0.2343,0.0001,0.449,9.46,0.124,-0.455,0.019
2016/9/21,10000596,2.25,50ETF沽2016年9月2.25,"3,896,454.00",0.0225,0.0234,0.0174,0.0199,0.0199,"19,017","48,190",0.2459,0.0001,-0.55,9.328,0.124,-0.395,-0.024
2016/9/21,10000599,2.3,50ETF购2016年9月2.30,"671,017.00",0.0035,0.0047,0.0028,0.0046,0.0046,"17,424","115,691",0.221,0.0001,0.162,4.452,0.077,-0.359,0.007
2016/9/21,10000600,2.3,50ETF沽2016年9月2.30,"8,090,439.00",0.0648,0.0655,0.0574,0.0604,0.0604,"13,157","30,347",0.2878,0.0001,-0.838,4.452,0.077,-0.291,-0.038
2016/9/21,10000615,2.05,50ETF购2016年12月2.006A,"283,461.00",0.1971,0.2018,0.196,0.2001,0.1994,142,"3,815",0.4211,0.0001,1,0,0,-0.059,0.554
2016/9/21,10000616,2.1,50ETF购2016年12月2.055A,"360,470.00",0.1581,0.163,0.1575,0.1607,0.1607,225,"6,345",0.3824,0.0001,0.971,0.757,0.079,-0.07,0.549
2016/9/21,10000617,2.15,50ETF购2016年12月2.104A,"346,032.00",0.1255,0.1292,0.1243,0.1265,0.1265,274,"6,816",0.3496,0.0001,0.798,2.004,0.33,-0.121,0.453
2016/9/21,10000618,2.2,50ETF购2016年12月2.153A,"327,198.00",0.0952,0.1004,0.0952,0.0976,0.0978,333,"7,645",0.3213,0.0001,0.662,2.285,0.428,-0.148,0.378
2016/9/21,10000619,2.25,50ETF购2016年12月2.202A,"692,499.00",0.0731,0.0767,0.0723,0.0748,0.0748,937,"17,460",0.2969,0.0001,0.54,2.28,0.464,-0.16,0.31
2016/9/21,10000620,2.05,50ETF沽2016年12月2.006A,"83,509.00",0.0165,0.0165,0.015,0.0156,0.0156,537,"19,630",0.2024,0.0001,-0.139,1.046,0.26,-0.077,-0.089
2016/9/21,10000621,2.1,50ETF沽2016年12月2.055A,"246,192.00",0.0267,0.028,0.0258,0.0266,0.0267,930,"14,582",0.2238,0.0001,-0.208,1.324,0.335,-0.1,-0.134
2016/9/21,10000622,2.15,50ETF沽2016年12月2.104A,"563,272.00",0.044,0.0441,0.0411,0.0426,0.0426,"1,328","15,157",0.2499,0.0001,-0.289,1.532,0.4,-0.12,-0.188
2016/9/21,10000623,2.2,50ETF沽2016年12月2.153A,"363,290.00",0.066,0.066,0.0621,0.0642,0.0642,570,"14,071",0.2824,0.0001,-0.376,1.637,0.444,-0.135,-0.247
2016/9/21,10000624,2.25,50ETF沽2016年12月2.202A,"667,917.00",0.0901,0.092,0.088,0.0903,0.0902,742,"12,763",0.3156,0.0001,-0.461,1.652,0.465,-0.142,-0.306
2016/9/21,10000625,2,50ETF购2016年12月1.957A,"595,969.00",0.2384,0.2459,0.2384,0.2424,0.243,246,"5,256",0.4629,0.0151,1,0,0,-0.058,0.54
2016/9/21,10000626,2,50ETF沽2016年12月1.957A,"88,734.00",0.0096,0.0096,0.0087,0.0089,0.0089,989,"19,043",0.1855,0.0001,-0.088,0.759,0.187,-0.056,-0.056
2016/9/21,10000629,1.95,50ETF购2016年12月1.908A,"1,924,327.00",0.2858,0.2918,0.284,0.2887,0.293,668,"11,746",0.5129,0.0651,1,0,0,-0.057,0.527
2016/9/21,10000630,1.95,50ETF沽2016年12月1.908A,"39,864.00",0.0058,0.0061,0.0055,0.0058,0.0058,684,"22,083",0.1723,0.0001,-0.06,0.539,0.139,-0.044,-0.038
2016/9/21,10000661,2.3,50ETF购2016年12月2.250A,"449,659.00",0.0542,0.0578,0.054,0.0561,0.056,809,"15,460",0.2738,0.0001,0.433,2.145,0.46,-0.159,0.249
2016/9/21,10000662,2.3,50ETF沽2016年12月2.250A,"501,030.00",0.12,0.1232,0.1188,0.1208,0.1208,416,"7,782",0.3472,0.0001,-0.539,1.593,0.465,-0.143,-0.362
2016/9/21,10000667,2.35,50ETF购2016年9月2.35,"186,167.00",0.0011,0.002,0.0011,0.0018,0.0018,"11,241","94,600",0.2141,0.0001,0.061,1.82,0.038,-0.208,0.003
2016/9/21,10000668,2.35,50ETF沽2016年9月2.35,"8,209,868.00",0.1117,0.114,0.1055,0.1093,0.1093,"7,494","13,383",0.3367,0.0001,-0.9,2.206,0.055,-0.295,-0.041
2016/9/21,10000669,2.35,50ETF购2016年12月2.299A,"350,162.00",0.0408,0.0429,0.0401,0.0412,0.0413,843,"16,606",0.2537,0.0001,0.34,1.924,0.429,-0.149,0.196
2016/9/21,10000670,2.35,50ETF沽2016年12月2.299A,"304,634.00",0.1575,0.1591,0.1543,0.1567,0.1561,194,"7,161",0.3832,0.0001,-0.608,1.473,0.45,-0.14,-0.414
2016/9/21,10000671,2.1,50ETF购2017年3月2.055A,"482,642.00",0.184,0.1859,0.1809,0.1835,0.1828,264,"6,219",0.4068,0.0001,0.885,1.251,0.31,-0.083,0.911
2016/9/21,10000672,2.15,50ETF购2017年3月2.104A,"158,680.00",0.1519,0.1564,0.1519,0.1537,0.1534,103,"3,108",0.377,0.0001,0.759,1.605,0.497,-0.105,0.783
2016/9/21,10000673,2.2,50ETF购2017年3月2.153A,"257,643.00",0.1278,0.1293,0.1258,0.1287,0.1286,202,"4,409",0.3515,0.0001,0.655,1.685,0.588,-0.119,0.678
2016/9/21,10000674,2.25,50ETF购2017年3月2.202A,"119,188.00",0.1051,0.1079,0.1048,0.1067,0.1063,112,"6,672",0.3285,0.0001,0.565,1.684,0.628,-0.125,0.587
2016/9/21,10000675,2.3,50ETF购2017年3月2.250A,"339,621.00",0.0874,0.0896,0.0857,0.0875,0.0877,387,"10,467",0.306,0.0001,0.485,1.615,0.636,-0.127,0.505
2016/9/21,10000676,2.1,50ETF沽2017年3月2.055A,"279,528.00",0.0598,0.0599,0.0574,0.0584,0.0584,479,"13,125",0.2553,0.0001,-0.268,0.994,0.525,-0.089,-0.333
2016/9/21,10000677,2.15,50ETF沽2017年3月2.104A,"111,257.00",0.0808,0.0809,0.0777,0.0783,0.0789,141,"9,506",0.2865,0.0001,-0.326,1.058,0.574,-0.098,-0.409
2016/9/21,10000678,2.2,50ETF沽2017年3月2.153A,"344,094.00",0.1048,0.1048,0.1017,0.103,0.1028,334,"11,736",0.3205,0.0001,-0.383,1.091,0.609,-0.104,-0.487
2016/9/21,10000679,2.25,50ETF沽2017年3月2.202A,"111,423.00",0.1297,0.1313,0.1287,0.1313,0.1312,86,"7,844",0.356,0.0001,-0.439,1.087,0.629,-0.109,-0.564
2016/9/21,10000680,2.3,50ETF沽2017年3月2.250A,"259,328.00",0.1619,0.1628,0.1593,0.1604,0.1615,161,"4,289",0.3869,0.0001,-0.491,1.067,0.636,-0.11,-0.639
2016/9/21,10000681,2.35,50ETF购2017年3月2.299A,"263,010.00",0.0715,0.074,0.0705,0.0731,0.0721,366,"5,204",0.285,0.0001,0.413,1.514,0.621,-0.124,0.432
